OBJECTID,ID,SECCLASS,NAME,TELEPHONE,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,DIRECTIONS,EMERGTITLE,EMERGTEL,EMERGEXT,CONTDATE,CONTHOW,GEODATE,GEOHOW,NAICSCODE,NAICSDESCR,GEOLINKID,X,Y,ST_VENDOR,ST_VERSION,GEOPREC,PHONELOC,QC_QA,WEBSITE,GNIS_ID,SOURCE,FAC_TYPE,TOT_STAFF,TOT_RES,BEDS,EXC_BEDS,OWNERSHIP,MEDICAIDID,MEDICAREID,STATELICID,SUPFACTYPE
862,11597929,UNCLASSIFIED,MOUNTAIN HOUSE ASSISTED LIVING OF WILKESBORO,336-973-3890,176 REST HOME ROAD, ,WILKESBORO,NC,28697,7145,WILKES,37193, , , , ,1262217600000,PHONE,1262217600000,MANUAL,623312,HOMES FOR THE ELDERLY WITHOUT NURSING CARE,125065610,-81.3131384,36.1441872,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS, , ,TECHNIGRAPHICS,HOMES FOR THE ELDERLY (ASSISTED LIVING FACILITIES),0,0,99,0, , , ,HAL-097-012,ADULT CARE HOME
863,11597347,UNCLASSIFIED,COVENTRY HOUSE OF ZEBULON,919-269-7762,1205 WEST GANNON AVENUE, ,ZEBULON,NC,27597,8838,WAKE,37183, , , , ,1262563200000,ALT REF,1262563200000,MANUAL,623312,HOMES FOR THE ELDERLY WITHOUT NURSING CARE,109845418,-78.3401409,35.8215877,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS,HTTP://WWW.COVENTRYASSISTED.COM/ZEBULONFULL.HTML, ,TECHNIGRAPHICS,HOMES FOR THE ELDERLY (ASSISTED LIVING FACILITIES),0,0,60,0, , , ,HAL-092-115,ADULT CARE HOME
864,11597932,UNCLASSIFIED,SPRING ARBOR OF WILSON,252-289-1970,2045 WARD BOULEVARD NORTHWEST, ,WILSON,NC,27893,2873,WILSON,37195, , , , ,1262131200000,ALT REF,1262131200000,MANUAL,623312,HOMES FOR THE ELDERLY WITHOUT NURSING CARE,102417093,-77.9362451,35.7357544,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS,HTTP://WWW.SPRINGARBORLIVING.COM/LOCATIONS/WILSON-NC.HTM, ,TECHNIGRAPHICS,HOMES FOR THE ELDERLY (ASSISTED LIVING FACILITIES),0,0,72,0, , , ,HAL-098-006,ADULT CARE HOME
865,11597894,UNCLASSIFIED,MAGNOLIA GLEN,919-841-4747,5301 CREEDMOOR ROAD, ,RALEIGH,NC,27612,3822,WAKE,37183, , , , ,1262563200000,ALT REF,1262563200000,MANUAL,623312,HOMES FOR THE ELDERLY WITHOUT NURSING CARE,17102142,-78.6825637,35.8540471,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS,HTTP://WWW.KISCOSENIORLIVING.COM/COMMUNITIES_MAGNOLIA.ASP, ,TECHNIGRAPHICS,HOMES FOR THE ELDERLY (ASSISTED LIVING FACILITIES),0,0,66,0, , , ,HAL-092-087,ADULT CARE HOME
866,11559159,UNCLASSIFIED,BROOKSIDE REHABILITATION AND CARE,828-682-9759,310 PENSACOLA ROAD, ,BURNSVILLE,NC,28714,3318,YANCEY,37199, , , , ,1262217600000,ALT REF,1262217600000,MANUAL,623110,NURSING HOMES,125306415,-82.2914195,35.9109833,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS, , ,TECHNIGRAPHICS,NURSING FACILITIES,0,0,140,0, , , ,NH0467,NURSING HOME
867,11559155,UNCLASSIFIED,BRITTHAVEN OF WILSON,252-237-0724,403 CRESTVIEW AVENUE SOUTHWEST, ,WILSON,NC,27893,4505,WILSON,37195, , , , ,1262131200000,ALT REF,1262131200000,MANUAL,623110,NURSING HOMES,125340476,-77.9419474,35.7153925,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS,"HTTP://WWW.BRITTHAVEN.COM/INDEX.JSP?SEC=NC&CITY=WILSON,%20NC", ,TECHNIGRAPHICS,NURSING FACILITIES,0,0,125,0, , , ,NH0218,NURSING HOME
868,11559156,UNCLASSIFIED,WILMED NURSING CARE CENTER,252-399-8998,1705 TARBORO STREET SOUTHWEST, ,WILSON,NC,27893,3428,WILSON,37195, , , , ,1262131200000,PHONE,1262131200000,MANUAL,623110,NURSING HOMES,125464416,-77.9419817,35.7165733,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS, , ,TECHNIGRAPHICS,NURSING FACILITIES,0,0,90,0, , , ,NH0530,NURSING HOME
869,11559154,UNCLASSIFIED,BRIAN CENTER HEALTH AND REHABILITATION - WILSON,252-237-6300,2501 DOWNING STREET SOUTHWEST, ,WILSON,NC,27893,4517,WILSON,37195, , , , ,1262131200000,ALT REF,1262131200000,MANUAL,623110,NURSING HOMES,102534099,-77.940356,35.7099396,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS, , ,TECHNIGRAPHICS,NURSING FACILITIES,0,0,111,0, , , ,NH0487,NURSING HOME
870,11559149,UNCLASSIFIED,BRITTHAVEN OF GOLDSBORO,919-736-2121,2401 WAYNE MEMORIAL DRIVE, ,GOLDSBORO,NC,27534,1727,WAYNE,37191, , , , ,1262217600000,ALT REF,1262217600000,MANUAL,623110,NURSING HOMES,102884727,-77.9605943,35.4000176,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS,HTTP://WWW.BRITTHAVEN.COM/INDEX.JSP?SEC=NC&FAC=GLB28&XINFO=YES, ,TECHNIGRAPHICS,NURSING FACILITIES,0,0,200,0, , , ,NH0379,NURSING HOME
871,11559150,UNCLASSIFIED,MOUNT OLIVE CARE AND REHABILITATION CENTER,919-658-9522,228 SMITH CHAPEL ROAD, ,MOUNT OLIVE,NC,28365,1917,WAYNE,37191, , , , ,1262217600000,ALT REF,1262217600000,MANUAL,623110,NURSING HOMES,753499302,-78.0768875,35.198335,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS,HTTP://WWW.SUNBRIDGEHEALTHCARE.COM/HEALTHCARE_CENTERS/NORTH_CAROLINA/MOUNT_OLIVE_.ASPX, ,TECHNIGRAPHICS,NURSING FACILITIES,0,0,150,0, , , ,NH0401,NURSING HOME
872,11559147,UNCLASSIFIED,PLUMBLEE NURSING CENTER,252-793-2100,1084 UNITED STATES HIGHWAY 64 EAST, ,PLYMOUTH,NC,27962, ,WASHINGTON,37187, , , , ,1262217600000,PHONE,1262217600000,MANUAL,623110,NURSING HOMES,778518385,-76.7268639,35.8634577,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,"HTTP://WWW.BRITTHAVEN.COM/INDEX.JSP?SEC=NC&CITY=PLYMOUTH,%20NC",2505806,TECHNIGRAPHICS,NURSING FACILITIES,0,0,123,0, , , ,NH0419,NURSING HOME
873,11597922,UNCLASSIFIED,SUTTON'S RETIREMENT CENTER INCORPORATED,919-759-9695,4258 UNITED STATES HIGHWAY 13 NORTH, ,GOLDSBORO,NC,27534, ,WAYNE,37191, , , , ,1262217600000,ALT REF,1262217600000,MANUAL,623312,HOMES FOR THE ELDERLY WITHOUT NURSING CARE,102395906,-77.8444636,35.4414427,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS, , ,TECHNIGRAPHICS,HOMES FOR THE ELDERLY (ASSISTED LIVING FACILITIES),0,0,40,0, , , ,HAL-096-029,ADULT CARE HOME
874,11597921,UNCLASSIFIED,STERLING HOUSE OF GOLDSBORO,919-759-1900,1800 NORTH BERKELEY BOULEVARD, ,GOLDSBORO,NC,27534,3368,WAYNE,37191, , , , ,1262217600000,ALT REF,1262217600000,MANUAL,623312,HOMES FOR THE ELDERLY WITHOUT NURSING CARE,102396248,-77.9219667,35.386669,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS,HTTP://WWW.BROOKDALELIVING.COM/STERLING-HOUSE-OF-GOLDSBORO.ASPX,2505736,TECHNIGRAPHICS,HOMES FOR THE ELDERLY (ASSISTED LIVING FACILITIES),0,0,60,0, , , ,HAL-096-014,ADULT CARE HOME
875,11597917,UNCLASSIFIED,GLEN CARE OF MOUNT OLIVE,919-658-6501,600 SMITH CHAPEL ROAD, ,MOUNT OLIVE,NC,28365,2632,WAYNE,37191, , , , ,1262217600000,ALT REF,1262217600000,MANUAL,623312,HOMES FOR THE ELDERLY WITHOUT NURSING CARE,102664171,-78.084285,35.1953035,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS, , ,TECHNIGRAPHICS,HOMES FOR THE ELDERLY (ASSISTED LIVING FACILITIES),0,0,104,0, , , ,HAL-096-028,ADULT CARE HOME
876,11597911,UNCLASSIFIED,CYPRESS MANOR,252-791-0002,503 WEST BUNCOMBE STREET, ,ROPER,NC,27970, ,WASHINGTON,37187, , , , ,1262217600000,ALT REF,1262217600000,MANUAL,623312,HOMES FOR THE ELDERLY WITHOUT NURSING CARE,128093297,-76.6201073,35.8740905,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS, , ,TECHNIGRAPHICS,HOMES FOR THE ELDERLY (ASSISTED LIVING FACILITIES),0,0,40,0, , , ,HAL-094-005,ADULT CARE HOME
877,11597903,UNCLASSIFIED,THE OLIVER HOUSE,919-366-9737,4230 WENDELL BOULEVARD, ,WENDELL,NC,27591,8412,WAKE,37183, , , , ,1262563200000,ALT REF,1262563200000,MANUAL,623312,HOMES FOR THE ELDERLY WITHOUT NURSING CARE,102419201,-78.3565989,35.7863679,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS, , ,TECHNIGRAPHICS,HOMES FOR THE ELDERLY (ASSISTED LIVING FACILITIES),0,0,100,0, , , ,HAL-092-086,ADULT CARE HOME
878,11558797,UNCLASSIFIED,AVANTE AT WILKESBORO,336-838-4141,1000 COLLEGE STREET, ,WILKESBORO,NC,28697,2732,WILKES,37193, , , , ,1262217600000,ALT REF,1262217600000,MANUAL,623110,NURSING HOMES,102469555,-81.1663527,36.1420157,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS,HTTP://WWW.AVANTEGROUP.COM/LOCATION_DET.PHP?LOC_ID=5&H_ID=1, ,TECHNIGRAPHICS,NURSING FACILITIES,0,0,120,0, , , ,NH0451,NURSING HOME
879,11597905,UNCLASSIFIED,WAKE FOREST CARE CENTER INCORPORATED,919-556-3210,306 SOUTH ALLEN ROAD, ,WAKE FOREST,NC,27587,2610,WAKE,37183, , , , ,1262563200000,ALT REF,1262563200000,MANUAL,623312,HOMES FOR THE ELDERLY WITHOUT NURSING CARE,711348139,-78.5036881,35.9717853,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS, , ,TECHNIGRAPHICS,HOMES FOR THE ELDERLY (ASSISTED LIVING FACILITIES),0,0,80,0, , , ,HAL-092-020,ADULT CARE HOME
880,11559151,UNCLASSIFIED,BRITTHAVEN OF WILKESBORO,336-667-9261,1016 FLETCHER STREET, ,WILKESBORO,NC,28697,9472,WILKES,37193, , , , ,1262217600000,ALT REF,1262217600000,MANUAL,623110,NURSING HOMES,102470863,-81.1657928,36.1347277,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS,"HTTP://WWW.BRITTHAVEN.COM/INDEX.JSP?SEC=NC&CITY=WILKESBORO,%20NC", ,TECHNIGRAPHICS,NURSING FACILITIES,0,0,186,0, , , ,NH0295,NURSING HOME
881,11559143,UNCLASSIFIED,UNIVERSAL HEALTH CARE - NORTH RALEIGH,919-872-7033,5201 CLARKS FORK DRIVE NORTHWEST, ,RALEIGH,NC,27616,5868,WAKE,37183, , , , ,1262563200000,ALT REF,1262563200000,MANUAL,623110,NURSING HOMES,112130303,-78.555243,35.8905912,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS,HTTP://WWW.UNIVHEALTHCARE.COM/FACILITIES/FACILITY_DETAILS/, ,TECHNIGRAPHICS,NURSING FACILITIES,0,0,132,0, , , ,NH0611,NURSING HOME
882,11559134,UNCLASSIFIED,LITCHFORD FALLS HEALTHCARE AND REHABILITATION CENTER,919-878-7772,8200 LITCHFORD ROAD, ,RALEIGH,NC,27615,4231,WAKE,37183, , , , ,1262217600000,ALT REF,1262217600000,MANUAL,623110,NURSING HOMES,127871700,-78.601806,35.8904763,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS, , ,TECHNIGRAPHICS,NURSING FACILITIES,0,0,114,0, , , ,NH0558,NURSING HOME
883,11559132,UNCLASSIFIED,GUARDIAN CARE OF ZEBULON,919-269-9621,509 WEST GANNON AVENUE, ,ZEBULON,NC,27597,2509,WAKE,37183, , , , ,1262563200000,ALT REF,1262563200000,MANUAL,623110,NURSING HOMES,127882177,-78.3257558,35.8197348,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS,HTTP://WWW.GCZEBULON.COM/BUILDPAGEC.ASP?LFACID=17&PAGEID=81, ,TECHNIGRAPHICS,NURSING FACILITIES,0,0,60,0, , , ,NH0317,NURSING HOME
884,11558784,UNCLASSIFIED,GLENBRIDGE HEALTH AND REHABILITATION,828-264-6720,211 MILTON BROWN HEIRS ROAD, ,BOONE,NC,28607,8708,WATAUGA,37189, , , , ,1262217600000,ALT REF,1262217600000,MANUAL,623110,NURSING HOMES,125327704,-81.6318126,36.1877205,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS,HTTP://WWW.GLENBRIDGE.ORG/, ,TECHNIGRAPHICS,NURSING FACILITIES,0,0,144,0, , , ,NH0400,NURSING HOME
885,11597925,UNCLASSIFIED,WAYNE COUNTY REST VILLA 2,919-242-6147,305 SOUTH VANCE STREET, ,FREMONT,NC,27830, ,WAYNE,37191, , , , ,1262217600000,ALT REF,1262217600000,MANUAL,623312,HOMES FOR THE ELDERLY WITHOUT NURSING CARE,102582841,-77.9741168,35.5400017,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS, , ,TECHNIGRAPHICS,HOMES FOR THE ELDERLY (ASSISTED LIVING FACILITIES),0,0,12,0, , , ,HAL-096-004,ADULT CARE HOME
886,11597924,UNCLASSIFIED,WAYNE COUNTY REST VILLA 1,919-242-6100,305 SOUTH VANCE STREET, ,FREMONT,NC,27830, ,WAYNE,37191, , , , ,1262217600000,ALT REF,1262217600000,MANUAL,623312,HOMES FOR THE ELDERLY WITHOUT NURSING CARE,102582841,-77.9741916,35.5402047,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS, , ,TECHNIGRAPHICS,HOMES FOR THE ELDERLY (ASSISTED LIVING FACILITIES),0,0,12,0, , , ,HAL-096-003,ADULT CARE HOME
887,11597935,UNCLASSIFIED,PINEBROOK RESIDENTIAL CENTER 1,336-679-8671,244 HARRISON AVENUE, ,YADKINVILLE,NC,27055,8246,YADKIN,37197, , , , ,1262649600000,ALT REF,1262736000000,MANUAL,623312,HOMES FOR THE ELDERLY WITHOUT NURSING CARE,112090462,-80.6548522,36.1386872,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS, , ,TECHNIGRAPHICS,HOMES FOR THE ELDERLY (ASSISTED LIVING FACILITIES),0,0,54,0, , , ,HAL-099-009,ADULT CARE HOME
888,11597357,UNCLASSIFIED,THE MAGNOLIAS OVER YADKIN,336-679-8863,903 WEST MAIN STREET, ,YADKINVILLE,NC,27055,7807,YADKIN,37197, , , , ,1262736000000,PHONE,1262736000000,MANUAL,623312,HOMES FOR THE ELDERLY WITHOUT NURSING CARE,102381537,-80.6759537,36.1359494,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS, , ,TECHNIGRAPHICS,HOMES FOR THE ELDERLY (ASSISTED LIVING FACILITIES),0,0,20,0, , , ,HAL-099-011,ADULT CARE HOME
889,11597936,UNCLASSIFIED,PINEBROOK RESIDENTIAL CENTER 2,336-679-8671,244 HARRISON AVENUE, ,YADKINVILLE,NC,27055,8246,YADKIN,37197, , , , ,1262649600000,ALT REF,1262736000000,MANUAL,623312,HOMES FOR THE ELDERLY WITHOUT NURSING CARE,112090458,-80.654936,36.1378095,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS, , ,TECHNIGRAPHICS,HOMES FOR THE ELDERLY (ASSISTED LIVING FACILITIES),0,0,65,0, , , ,HAL-099-010,ADULT CARE HOME
890,11597910,UNCLASSIFIED,MAGNOLIA GARDENS OF WARRENTON,252-257-3106,930 UNITED STATES HIGHWAY 158 BUSINESS ROUTE EAST, ,WARRENTON,NC,27589, ,WARREN,37185, , , , ,1262217600000,PHONE,1262217600000,MANUAL,623312,HOMES FOR THE ELDERLY WITHOUT NURSING CARE,102946800,-78.120675,36.4127103,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, , ,TECHNIGRAPHICS,HOMES FOR THE ELDERLY (ASSISTED LIVING FACILITIES),0,0,86,0, , , ,HAL-093-005,ADULT CARE HOME
891,11597920,UNCLASSIFIED,SOMERSET COURT OF GOLDSBORO,919-580-0590,603 LOCKHAVEN COURT, ,GOLDSBORO,NC,27534,1770,WAYNE,37191, , , , ,1262131200000,ALT REF,1262131200000,MANUAL,623312,HOMES FOR THE ELDERLY WITHOUT NURSING CARE,118898295,-77.9648575,35.4021044,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS, , ,TECHNIGRAPHICS,HOMES FOR THE ELDERLY (ASSISTED LIVING FACILITIES),0,0,60,0, , , ,HAL-096-019,ADULT CARE HOME
892,11597333,UNCLASSIFIED,WILSON HOUSE,252-237-4243,1800 MARTIN LUTHER KING JUNIOR PARKWAY SOUTHEAST, ,WILSON,NC,27893,6527,WILSON,37195, , , , ,1262217600000,ALT REF,1262217600000,MANUAL,623312,HOMES FOR THE ELDERLY WITHOUT NURSING CARE,125465365,-77.8902105,35.71237,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS, , ,TECHNIGRAPHICS,HOMES FOR THE ELDERLY (ASSISTED LIVING FACILITIES),0,0,136,0, , , ,HAL-098-023,ADULT CARE HOME
893,11559121,UNCLASSIFIED,BRIAN CENTER REHABILITATION AND NURSING,704-283-3066,204 EAST OLD HIGHWAY 74, ,MONROE,NC,28112,8122,UNION,37179, , , , ,1262131200000,PHONE,1262131200000,MANUAL,623110,NURSING HOMES,118964572,-80.4958289,34.9760444,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, , ,TECHNIGRAPHICS,NURSING FACILITIES,0,0,72,0, , , ,NH0493,NURSING HOME
894,11597845,UNCLASSIFIED,SUNNYSIDE RETIREMENT HOME,828-286-3025,1600 UNITED STATES HIGHWAY 221 SOUTH, ,FOREST CITY,NC,28043, ,RUTHERFORD,37161, , , , ,1262217600000,ALT REF,1262563200000,MANUAL,623312,HOMES FOR THE ELDERLY WITHOUT NURSING CARE,102942156,-81.9284991,35.3140088,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS, , ,TECHNIGRAPHICS,HOMES FOR THE ELDERLY (ASSISTED LIVING FACILITIES),0,0,34,0, , , ,HAL-081-042,ADULT CARE HOME
895,11559109,UNCLASSIFIED,LUTHERAN HOME - ALBEMARLE,704-982-8191,24724 UNITED STATES HIGHWAY 52 SOUTH, ,ALBEMARLE,NC,28001, ,STANLY,37167, , , , ,1262736000000,ALT REF,1262131200000,MANUAL,623110,NURSING HOMES,102932672,-80.1833865,35.3320367,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS,HTTP://WWW.LUTHERANHOMEALBEMARLE.NET/NURSING_ALBEMARLE.ASP, ,TECHNIGRAPHICS,NURSING FACILITIES,0,0,88,0, , , ,NH0140,NURSING HOME
896,11559117,UNCLASSIFIED,MOUNTAIN VIEW MANOR NURSING CENTER,828-488-2101,410 BUCKNER BRANCH ROAD, ,BRYSON CITY,NC,28713,6665,SWAIN,37173, , , , ,1262217600000,PHONE,1262217600000,MANUAL,623110,NURSING HOMES,102614847,-83.4674618,35.4199098,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, , ,TECHNIGRAPHICS,NURSING FACILITIES,0,0,120,0, , , ,NH0251,NURSING HOME
897,11559103,UNCLASSIFIED,MARY GRAN NURSING CENTER,910-592-7981,120 SOUTHWOOD DRIVE, ,CLINTON,NC,28328,5002,SAMPSON,37163, , , , ,1262217600000,PHONE,1262217600000,MANUAL,623110,NURSING HOMES,102863188,-78.3085893,34.9824213,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.LIBERTYHCS.COM/LOCATIONS_MARYGRAN.SHTML,2505803,TECHNIGRAPHICS,NURSING FACILITIES,0,0,242,0, , , ,NH0089,NURSING HOME
898,11559104,UNCLASSIFIED,SOUTHWOOD NURSING AND RETIREMENT CENTER,910-592-8165,180 SOUTHWOOD DRIVE, ,CLINTON,NC,28328,5002,SAMPSON,37163, , , , ,1262217600000,PHONE,1262217600000,MANUAL,623110,NURSING HOMES,102863188,-78.3087133,34.9811239,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.LIBERTYHCS.COM/LOCATIONS_SOUTHWOOD.SHTML, ,TECHNIGRAPHICS,NURSING FACILITIES,0,0,100,0, , , ,NH0571,NURSING HOME
899,11559120,UNCLASSIFIED,AUTUMN CARE OF MARSHVILLE,704-624-6643,311 WEST PHIFER STREET, ,MARSHVILLE,NC,28103,1322,UNION,37179, , , , ,1262217600000,PHONE,1262217600000,MANUAL,623110,NURSING HOMES,102712617,-80.3715662,34.9887608,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.AUTUMNCORP.COM/LOCATIONS.ASP?FACID=11&NAME=MARSHVILLE, ,TECHNIGRAPHICS,NURSING FACILITIES,0,0,120,0, , , ,NH0421,NURSING HOME
900,11581738,UNCLASSIFIED,HUGH CHATHAM NURSING CENTER,336-527-7600,700 JOHNSON RIDGE ROAD, ,ELKIN,NC,28621,2424,SURRY,37171, , , , ,1262217600000,PHONE,1262217600000,MANUAL,623110,NURSING HOMES,102920708,-80.8353665,36.2685844,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.HUGHCHATHAM.ORG/NURSING_CENTER.HTM, ,USDHHS,NURSING FACILITIES,0,0,99,0,NON-PROFIT, ,345095, ,NURSING HOME
901,11597877,UNCLASSIFIED,UNION PARK,704-282-0530,1316 PATTERSON STREET, ,MONROE,NC,28112,4348,UNION,37179, , , , ,1262131200000,PHONE,1262131200000,MANUAL,623312,HOMES FOR THE ELDERLY WITHOUT NURSING CARE,102717274,-80.5261485,34.9683148,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.BROOKDALELIVING.COM/UNION-PARK.ASPX, ,TECHNIGRAPHICS,HOMES FOR THE ELDERLY (ASSISTED LIVING FACILITIES),0,0,87,0, , , ,HAL-090-007,ADULT CARE HOME
902,11581739,UNCLASSIFIED,JESSE HELMS NURSING CENTER,704-283-3100,1411 DOVE STREET, ,MONROE,NC,28112,5014,UNION,37179, , , , ,1262131200000,PHONE,1262131200000,MANUAL,623110,NURSING HOMES,102715774,-80.5226977,34.9773888,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, , ,USDHHS,NURSING FACILITIES,0,0,70,0,NON-PROFIT, ,345097, ,NURSING HOME
903,11559123,UNCLASSIFIED,REHABILITATION AND NURSING CENTER OF MONROE,704-283-8548,1212 SUNSET DRIVE EAST, ,MONROE,NC,28112,4318,UNION,37179, , , , ,1262131200000,PHONE,1262131200000,MANUAL,623110,NURSING HOMES,102862810,-80.5290128,34.9689285,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,1002244,TECHNIGRAPHICS,NURSING FACILITIES,0,0,152,0, , , ,NH0310,NURSING HOME
904,11597868,UNCLASSIFIED,BRYSON CITY LIVING CENTER LIMITED LIABILITY COMPANY,828-488-2780,314 HUGHES BRANCH ROAD, ,BRYSON CITY,NC,28713,6072,SWAIN,37173, , , , ,1262217600000,PHONE,1262217600000,MANUAL,623312,HOMES FOR THE ELDERLY WITHOUT NURSING CARE,102885638,-83.451452,35.4165834,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, , ,TECHNIGRAPHICS,HOMES FOR THE ELDERLY (ASSISTED LIVING FACILITIES),0,0,50,0, , , ,HAL-087-003,ADULT CARE HOME
905,11597882,UNCLASSIFIED,BRIGHTON GARDENS OF RALEIGH,919-571-1123,3101 DURALEIGH ROAD, ,RALEIGH,NC,27612,4189,WAKE,37183, , , , ,1262217600000,ALT REF,1262217600000,MANUAL,623312,HOMES FOR THE ELDERLY WITHOUT NURSING CARE,127874762,-78.7069995,35.8227641,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS,HTTP://WWW.SUNRISESENIORLIVING.COM/COMMUNITY/COMMUNITYHOME.DO?FROM_SEARCH=1&COMMID=374, ,TECHNIGRAPHICS,HOMES FOR THE ELDERLY (ASSISTED LIVING FACILITIES),0,0,115,0, , , ,HAL-092-024,ADULT CARE HOME
906,11559099,UNCLASSIFIED,FAIR HAVEN HOME INCORPORATED,828-245-9095,149 FAIRHAVEN DRIVE, ,BOSTIC,NC,28018,8759,RUTHERFORD,37161, , , , ,1262131200000,ALT REF,1262131200000,MANUAL,623110,NURSING HOMES,112086382,-81.8077671,35.338202,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS,HTTP://WWW.FAIRHAVENHOME.COM/, ,TECHNIGRAPHICS,NURSING FACILITIES,0,0,67,0, , , ,NH0531,NURSING HOME
907,11559093,UNCLASSIFIED,LUTHERAN HOME AT TRINITY OAKS,704-637-3784,820 KLUMAC ROAD, ,SALISBURY,NC,28144,5722,ROWAN,37159, , , , ,1262131200000,ALT REF,1262131200000,MANUAL,623110,NURSING HOMES,112126129,-80.481786,35.645785,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS,HTTP://WWW.LUTHERANHOMESALISBURY.NET/NURSING_SALISBURY.ASP, ,TECHNIGRAPHICS,NURSING FACILITIES,0,0,140,0, , , ,NH0197,NURSING HOME
908,11597896,UNCLASSIFIED,PHOENIX ASSISTED CARE,919-460-8644,201 WESTHIGH STREET, ,CARY,NC,27513,5737,WAKE,37183, , , , ,1262563200000,ALT REF,1262563200000,MANUAL,623312,HOMES FOR THE ELDERLY WITHOUT NURSING CARE,17113310,-78.8322583,35.7657529,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS,HTTP://PHOENIXASSISTEDCARE.COM/, ,TECHNIGRAPHICS,HOMES FOR THE ELDERLY (ASSISTED LIVING FACILITIES),0,0,120,0, , , ,HAL-092-131,ADULT CARE HOME
909,11597863,UNCLASSIFIED,DAVID'S HOUSE,336-386-8516,723 CAVES MILL ROAD, ,DOBSON,NC,27017,8407,SURRY,37171, , , , ,1262217600000,PHONE,1262563200000,MANUAL,623312,HOMES FOR THE ELDERLY WITHOUT NURSING CARE,125437445,-80.7311095,36.3895972,NAVTEQ,2009Q2,ONENTITY, ,TECHNIGRAPHICS, , ,TECHNIGRAPHICS,HOMES FOR THE ELDERLY (ASSISTED LIVING FACILITIES),0,0,65,0, , , ,HAL-086-004,ADULT CARE HOME
