"","Facility_Type","Facility_Number","Facility_Name","Licensee","Facility_Administrator","Facility_Address","Facility_City","Facility_State","Facility_Zip","County_Name","Regional_Office","Facility_Capacity","Facility_Status","License_First_Date","lon.x","lat.x"
"5731","RESIDENTIAL CARE ELDERLY",336426420,"SANDY LODGE II CARE HOME","CGJ HOME CARE, INC.","FAVIE-RUTH JIMENO","25890 WHITMAN RD., RIVERSIDE","SUN CITY","CA",92586,"RIVERSIDE",18,6,"LICENSED","11/12/2015",-117.2077371,33.7137121
"5732","RESIDENTIAL CARE ELDERLY",75601574,"SANS SOUCI","K & J SENIOR CARE, LLC","JENETTE COPE","330 EL DIVISADERO AVENUE, CONTRA COSTA","WALNUT CREEK","CA",94598,"CONTRA COSTA",15,6,"LICENSED","2/27/2013",-122.0312476,37.9172915
"5733","RESIDENTIAL CARE ELDERLY",197609033,"SANTA ANITA HOUSE","SANTA ANITA HOUSE","DEMIRJIAN, GARY","211 WEST SANTA ANITA AVE, LOS ANGELES","BURBANK","CA",91502,"LOS ANGELES",28,6,"LICENSED","10/25/2016",-118.3109401,34.1725077
"5734","RESIDENTIAL CARE ELDERLY",191504447,"SANTA ANITA RETIREMENT CENTER","SANTA ANITA CONVAL. HOSPITAL & RETIRE. CTR., INC","NAFTALI BURSTEIN","5600 GRACEWOOD AVE. #84, LOS ANGELES","TEMPLE CITY","CA",91780,"LOS ANGELES",28,150,"LICENSED","6/26/1981",NA,NA
"5735","RESIDENTIAL CARE ELDERLY",410508505,"SANTA BARBARA GUEST HOME FOR THE ELDERLY","PRIMUS, OLIVIA AND PRIMUS, VALERIE LYNN","PRIMUS, OLIVIA","420 SANTA BARBARA AVE., SAN MATEO","DALY CITY","CA",94014,"SAN MATEO",14,6,"LICENSED","10/17/1988",-122.4643935,37.7027238
"5736","RESIDENTIAL CARE ELDERLY",198601675,"SANTA BARBARA GUEST HOME #2","LILY MCCOLGAN","LEAH AVILA","725 SANTA BARBARA ST., LOS ANGELES","PASADENA","CA",91101,"LOS ANGELES",28,6,"LICENSED","12/20/2013",-118.1354691,34.1558403
"5737","RESIDENTIAL CARE ELDERLY",71440487,"SANTA CLARA CARE HOME","FILOMENA AND FORTUNATO IGNACIO","FILOMENA F. IGNACIO","170 SANTA CLARA DRIVE, CONTRA COSTA","DANVILLE","CA",94526,"CONTRA COSTA",15,6,"LICENSED","7/21/1988",-121.9861,37.803427
"5738","RESIDENTIAL CARE ELDERLY",197601711,"SANTA CLARITA HOME FOR THE ELDERLY #2","FRASER, NENITA P. & DENNIS M.","DENNIS FRASER","25421 VIA GRACIOSO, LOS ANGELES","VALENCIA","CA",91355,"LOS ANGELES",31,6,"LICENSED","2/9/1998",-118.5427691,34.3978143
"5739","RESIDENTIAL CARE ELDERLY",197602316,"SANTA CLARITA HOME FOR THE ELDERLY #3","FRASER, NENITA & DENNIS","FRASER, NENITA","28000 TOTHILL DRIVE, LOS ANGELES","SAUGUS","CA",91350,"LOS ANGELES",31,6,"LICENSED","4/26/1999",-118.5044969,34.4508096
"5740","RESIDENTIAL CARE ELDERLY",197602505,"SANTA CLARITA HOMES FOR ELDERLY #4","FRASER, NENITA & DENNIS","DENNIS FRASER","23241 VIA CALISERO, LOS ANGELES","VALENCIA","CA",91355,"LOS ANGELES",31,6,"LICENSED","10/25/1999",-118.5427037,34.3849366
"5741","RESIDENTIAL CARE ELDERLY",197602960,"SANTA CLARITA HOMES FOR ELDERLY #5","NENITA P. FRASER & DENNIS M. FRASER","NENITA FRASER","21559 QUINN PLACE, LOS ANGELES","SAUGUS","CA",91350,"LOS ANGELES",31,6,"LICENSED","8/8/2000",-118.5123288,34.4472444
"5742","RESIDENTIAL CARE ELDERLY",198205144,"SANTA FE HOME CARE HOMES","SANTA FE HOME CARE, INC.","ANGELIQUE GRADNEY","2340 SANTA FE AVENUE, LOS ANGELES","TORRANCE","CA",90501,"LOS ANGELES",11,6,"LICENSED","8/31/2006",-118.2299143,34.0163154
"5743","RESIDENTIAL CARE ELDERLY",198602152,"SANTA FE HOME CARE II","SANTA FE HOME CARE, INC.","ASIS, VIRGINIA","2255 SANTA FE AVENUE, LOS ANGELES","TORRANCE","CA",90501,"LOS ANGELES",11,6,"LICENSED","8/25/2016",-118.2300684,34.0189242
"5744","RESIDENTIAL CARE ELDERLY",198602162,"SANTA FE HOME CARE III","SANTA FE HOME CARE, INC.","ASIS, VIRGINIA","23223 PRYOR PLACE, LOS ANGELES","HARBOR CITY","CA",90710,"LOS ANGELES",11,6,"LICENSED","8/25/2016",-118.3063539,33.8146865
"5745","RESIDENTIAL CARE ELDERLY",198602274,"SANTA FE HOME CARE IV","SANTA FE HOME CARE, INC.","GRADNEY, ANGELIQUE","5010 TORRANCE BLVD, LOS ANGELES","TORRANCE","CA",90503,"LOS ANGELES",11,6,"LICENSED","12/4/2017",-118.3657123,33.8372953
"5746","RESIDENTIAL CARE ELDERLY",366404041,"SANTA FE TRAIL ASSISTED LIVING CENTER","BRASWELL MEDICAL CONSULTANTS, INC","MICHAEL GARCIA","55425 SANTA FE TRAIL, SAN BERNARDINO","YUCCA VALLEY","CA",92284,"SAN BERNARDINO",18,85,"LICENSED","4/13/2001",-116.4550267,34.1156167
"5747","RESIDENTIAL CARE ELDERLY",374601472,"SANTA MARTHA RESIDENTIAL I","ALCARAZ, DELIA & KELLY, FLORA","FLORA KELLY","6325 DENNISON STREET, SAN DIEGO","SAN DIEGO","CA",92122,"SAN DIEGO",8,6,"LICENSED","4/19/2006",-117.2089775,32.8541337
"5748","RESIDENTIAL CARE ELDERLY",374602164,"SANTA MARTHA RESIDENTIAL III","KELLY, MARTHA","FLORA M. KELLY","5706 TULANE ST, SAN DIEGO","SAN DIEGO","CA",92122,"SAN DIEGO",8,6,"LICENSED","8/30/2004",-117.2160062,32.846332
"5749","RESIDENTIAL CARE ELDERLY",374602337,"SANTA MARTHA RESIDENTIAL IV","LUKEN, MARTHA L. KELLY","FLORA KELLY","6893 RADCLIFFE DR, SAN DIEGO","SAN DIEGO","CA",92122,"SAN DIEGO",8,6,"LICENSED","2/24/2006",-117.2092072,32.8580742
"5750","RESIDENTIAL CARE ELDERLY",374603493,"SANTA MARTHA RESIDENTIAL VII","POSADA, KEVIN GUSTAVO","FLORA KELLY","3664 GOVERNOR DRIVE, SAN DIEGO","SAN DIEGO","CA",92122,"SAN DIEGO",8,6,"LICENSED","10/20/2014",-117.2087659,32.8532383
"5751","RESIDENTIAL CARE ELDERLY",197608867,"SANTA MONICA HOME & CARE 1","SANTA MONICA HOME & CARE, INC.","GARYSTRATHEARN/JENNIFER BL","912-10TH STREET FRONT AND B, LOS ANGELES","SANTA MONICA","CA",90403,"LOS ANGELES",11,6,"LICENSED","5/15/2015",-118.3998392,33.8854106
"5752","RESIDENTIAL CARE ELDERLY",198200737,"SANTA MONICA HOME & CARE II","STRATHEARN, OLGA","STRATHEARN, OLGA","912-10TH STREET, APT A, LOS ANGELES","SANTA MONICA","CA",90403,"LOS ANGELES",11,3,"LICENSED","3/11/1996",-118.4972254,34.0272558
"5753","RESIDENTIAL CARE ELDERLY",198204279,"SANTA MONICA HOME & CARE III","SANTA MONICA HOME & CARE, INC.","OLGA STRATHERN","910-10TH ST., FRONT, LOS ANGELES","SANTA MONICA","CA",90403,"LOS ANGELES",11,6,"LICENSED","9/1/2004",-118.497413,34.0273611
"5754","RESIDENTIAL CARE ELDERLY",198204280,"SANTA MONICA HOME & CARE IV","SANTA MONICA HOME & CARE","OLGA STRATHERN","910 - 10TH ST., UNIT A, LOS ANGELES","SANTA MONICA","CA",90403,"LOS ANGELES",11,5,"LICENSED","9/1/2004",-118.497413,34.0273611
"5755","RESIDENTIAL CARE ELDERLY",374603592,"SANTEE ELDERLY CARE","DERMODY, THOMAS P.","THOMAS DERMODY","9069 INVERNESS ROAD, SAN DIEGO","SANTEE","CA",92071,"SAN DIEGO",8,6,"LICENSED","6/15/2015",-117.0173866,32.8390237
"5756","RESIDENTIAL CARE ELDERLY",374600275,"SANTEE GOLDEN CARE","BURGIN, MYRNA K.","MYRNA L. BURGIN","10111 LAFE DRIVE, SAN DIEGO","SANTEE","CA",92071,"SAN DIEGO",8,6,"LICENSED","11/21/1995",-116.9772858,32.8697186
"5757","RESIDENTIAL CARE ELDERLY",380540068,"SANTIAGO HOME CARE","SANTIAGO, MARILYN M.","SANTIAGO, MARILYN","152 HAROLD STREET, SAN FRANCISCO","SAN FRANCISCO","CA",94112,"SAN FRANCISCO",14,6,"LICENSED","2/21/1986",-122.4529384,37.7212599
"5758","RESIDENTIAL CARE ELDERLY",275200750,"SANTO NINO RESIDENTIAL CARE HOME","FONTEJON, RODRIGA CABERTO.","FONTEJON, DOMINADOR","965 HANCOCK ST., MONTEREY","SALINAS","CA",93906,"MONTEREY",26,6,"LICENSED","4/27/2000",-121.616499,36.704146
"5759","RESIDENTIAL CARE ELDERLY",430708478,"SANTO NINO RESIDENTIAL CARE HOME #1","SISON, TEODORA","SISON, TEODORA","105 CLAYTON AVENUE, SANTA CLARA","SAN JOSE","CA",95110,"SANTA CLARA",26,6,"LICENSED","12/14/1987",-121.898172,37.3435597
"5760","RESIDENTIAL CARE ELDERLY",430708479,"SANTO NINO RESIDENTIAL CARE HOME #2","SISON, TEODORA RAYO","SISON, TEODORA","91-93 CLAYTON AVENUE, SANTA CLARA","SAN JOSE","CA",95110,"SANTA CLARA",26,4,"LICENSED","12/14/1987",-121.9552356,37.3541079
"5761","RESIDENTIAL CARE ELDERLY",374603688,"SAPPHIRE CHARDONNAY","SAPPHIRE CHARDONNAY","NAGHIBI, ALI","484 CHARDONNAY COURT, SAN DIEGO","SAN MARCOS","CA",92069,"SAN DIEGO",8,6,"LICENSED","10/9/2015",-117.1548988,33.1518553
"5762","RESIDENTIAL CARE ELDERLY",374603671,"SAPPHIRE ESCONDIDO ESTATES","SAPPHIRE ESCONDIDO ESTATES","ALI NAGHIBI","262 SILVERCREEK GLEN, SAN DIEGO","ESCONDIDO","CA",92029,"SAN DIEGO",8,6,"LICENSED","11/3/2015",-117.0744895,33.077436
"5763","RESIDENTIAL CARE ELDERLY",374603699,"SAPPHIRE LAKE SAN MARCOS","SAPPHIRE LAKE SAN MARCOS","MATIC, VICTORIA","839 LA TIERRA DRIVE, SAN DIEGO","SAN MARCOS","CA",92078,"SAN DIEGO",8,6,"LICENSED","10/9/2015",-117.2090234,33.1297408
"5764","RESIDENTIAL CARE ELDERLY",374604080,"SAPPHIRE SUNSET","SAPPHIRE SUNSET","NAGHIBI, ALI","1380 REES RD, SAN DIEGO","ESCONDIDO","CA",92026,"SAN DIEGO",8,6,"LICENSED","7/30/2018",-117.1132847,33.1507831
"5765","RESIDENTIAL CARE ELDERLY",197608857,"SARA'S HOME AWAY FROM HOME","ATHENA SENIOR HOME, INC.","DANIEL D. CHO","23820 VIA JACARA, LOS ANGELES","VALENCIA","CA",91355,"LOS ANGELES",31,6,"LICENSED","4/4/2016",-118.5513682,34.3975085
"5766","RESIDENTIAL CARE ELDERLY",331880757,"SARAH'S BEST LIFE","OFA VALE, INC.","UATA, THOMAS","33769 SALVIA LANE, RIVERSIDE","MURRIETA","CA",92563,"RIVERSIDE",18,6,"LICENSED","12/10/2019",-117.1588366,33.6282206
"5767","RESIDENTIAL CARE ELDERLY",197608040,"SARAH'S CARE HOME","SARAH SHIRLEY","SARAH SHIRLEY","43861 RYCKEBOSCH LANE, LOS ANGELES","LANCASTER","CA",93535,"LOS ANGELES",31,6,"LICENSED","12/13/2010",-118.0641183,34.6802246
"5768","RESIDENTIAL CARE ELDERLY",496801248,"SARAH'S ELDERLY CARE","LAWRENCE, SARAH","LAWRENCE, JACQUELINE","130 ANNA DR., SONOMA","WINDSOR","CA",95492,"SONOMA",21,6,"LICENSED","2/20/2003",-122.7841904,38.5304816
"5769","RESIDENTIAL CARE ELDERLY",331880755,"SARAH'S GOOD LIFE","OFA VALE, INC","UATA, THOMAS","26171 FOUNTAIN BLEU DRIVE, RIVERSIDE","SUN CITY","CA",92586,"RIVERSIDE",18,6,"LICENSED","10/29/2019",-117.2032808,33.7074134
"5770","RESIDENTIAL CARE ELDERLY",331880756,"SARAH'S GREAT LIFE","OFA VALE, INC.","UATA, THOMAS","35725 VERDE VISTA WAY, RIVERSIDE","WILDOMAR","CA",92595,"RIVERSIDE",18,6,"LICENSED","11/13/2019",-117.2234426,33.6018604
"5771","RESIDENTIAL CARE ELDERLY",496803001,"SARAH'S RETIREMENT HOME FOR DD SENIORS","LAWRENCE, SARAH","ARAYA, SARAH","791 MCCONNELL AVENUE, SONOMA","SANTA ROSA","CA",95404,"SONOMA",21,6,"LICENSED","1/24/2008",-122.7133238,38.4549648
"5772","RESIDENTIAL CARE ELDERLY",496800937,"SARAH'S SENIOR RESIDENTIAL CARE","LAWRENCE, SARAH","PARKER, LORIE","1601 CLOVER DRIVE, SONOMA","SANTA ROSA","CA",95401,"SONOMA",21,6,"LICENSED","1/17/2001",-122.7398798,38.4510057
"5773","RESIDENTIAL CARE ELDERLY",366423587,"SARAH JANE GUEST HOME","MOLANO, NINA","MOLANO, NINA","25488 NICKS AVENUE, SAN BERNARDINO","LOMA LINDA","CA",92354,"SAN BERNARDINO",18,6,"LICENSED","7/15/2008",-117.2482525,34.0434744
"5774","RESIDENTIAL CARE ELDERLY",374602208,"SARASONA HOME CARE","CAMAGAY, ESTHER V.","ESTHER V. CAMAGAY","3717 SARASONA WAY, SAN DIEGO","BONITA","CA",91902,"SAN DIEGO",8,6,"LICENSED","4/21/2005",-117.0619162,32.6556632
"5775","RESIDENTIAL CARE ELDERLY",347005373,"SATUKI CARE HOME","MIDORI-EN CARE HOME, INC.","KAKUTA, MIDORI","6240 FENNWOOD COURT, SACRAMENTO","SACRAMENTO","CA",95831,"SACRAMENTO",27,6,"LICENSED","9/30/2014",-121.5213708,38.5151509
"5776","RESIDENTIAL CARE ELDERLY",347005578,"SCANDIA CARE FOR ELDERLY II","JIAN LIN HUANG & PO WAN LAU","HONG NGUYET TRINH","3920 PLAINSFIELD WAY, SACRAMENTO","SACRAMENTO","CA",95821,"SACRAMENTO",27,6,"LICENSED","8/15/2016",-121.3645492,38.6373221
"5777","RESIDENTIAL CARE ELDERLY",336409595,"SCENIC VIEW HOME CARE","E & M HOLMES GROUP, INC","MARILYN HOLMES","7349 LIPPIZAN DR, RIVERSIDE","RIVERSIDE","CA",92509,"RIVERSIDE",18,6,"LICENSED","8/24/2005",-117.4437777,33.9916341
"5778","RESIDENTIAL CARE ELDERLY",374603716,"SCHARD'S HOUSE","SCHARD'S HOUSE LLC","SCHARD, VICTOR G","8701 MESA ROAD 70, SAN DIEGO","SANTEE","CA",92071,"SAN DIEGO",8,3,"LICENSED","6/27/2017",-117.0144061,32.8327995
"5779","RESIDENTIAL CARE ELDERLY",236803731,"SCHMIDT CARE COMMUNITY AT WESTHAVEN","WESTHAVEN ORLAND DEVELOPMENT","ELLIOT, WADE S","1373 EDITH CIRCLE, MENDOCINO","ORLAND","CA",95963,"MENDOCINO",21,6,"PENDING",NA,-96.7599889,32.9781232
"5780","RESIDENTIAL CARE ELDERLY",210102881,"SCHON HYME REST HOME","SO, ANDREW T. & PAK-LIN","TINA CAMACLANG","25 VILLA AVENUE, MARIN","SAN RAFAEL","CA",94901,"MARIN",21,12,"LICENSED","6/19/1980",-122.5227842,37.9843309
"5781","RESIDENTIAL CARE ELDERLY",405801953,"SCHWED ADULT FAMILY HOME 4","DOLLY SCHWED","TINA FANNING","411 APPALOOSA DRIVE, SAN LUIS OBISPO","PASO ROBLES","CA",93446,"SAN LUIS OBISPO",29,6,"LICENSED","10/2/2014",-120.6741136,35.6186487
"5782","RESIDENTIAL CARE ELDERLY",19200711,"SCOTT RESIDENTIAL CARE HOME","J AND J RESIDENTIAL CARE HOME INC","VIZCARRA, MARIA JANICE","1127 SCOTT PLACE, ALAMEDA","HAYWARD","CA",94544,"ALAMEDA",15,6,"LICENSED","10/18/2017",-122.0819913,37.6381858
"5783","RESIDENTIAL CARE ELDERLY",197609629,"SCV SENIOR SUITE","SCV SENIOR SUITES INC","HURTADO, ALAN","27209 CABRERA AVE, LOS ANGELES","SANTA CLARITA","CA",91350,"LOS ANGELES",31,6,"LICENSED","11/6/2018",-118.5238683,34.4375549
"5784","RESIDENTIAL CARE ELDERLY",197803555,"SEA BREEZE MANOR","TABAYAN, TERESITA","CARLOS PEBENITO","3240 PINE AVE, LOS ANGELES","LONG BEACH","CA",90807,"LOS ANGELES",28,6,"LICENSED","3/30/2001",-118.1915051,33.8160949
"5785","RESIDENTIAL CARE ELDERLY",198601750,"SEA BREEZE RESIDENTIAL CARE CORPORATION","SEA BREEZE RESIDENTIAL CARE CORPORATION","MAY I. ZAMORA","2900 S. ANCHOVY AVENUE, LOS ANGELES","SAN PEDRO","CA",90732,"LOS ANGELES",11,6,"LICENSED","2/25/2015",-118.3230448,33.724761
"5786","RESIDENTIAL CARE ELDERLY",374603668,"SEA BREEZE SENIOR LIVING","SEA BREEZE SENIOR LIVING, LLC","MELINDA IMLER","5403 AVENIDA FIESTA, SAN DIEGO","LA JOLLA","CA",92037,"SAN DIEGO",8,6,"LICENSED","8/21/2015",-117.2324159,32.8183851
"5787","RESIDENTIAL CARE ELDERLY",306005604,"SEA CLIFF ASSISTED LIVING","BEACH CITY SENIOR LIVING LLC","MARION, MICHAEL","18851 FLORIDA ST, ORANGE","HUNTINGTON BEACH","CA",92648,"ORANGE",22,84,"LICENSED","10/1/2019",-81.5157535,27.6648274
"5788","RESIDENTIAL CARE ELDERLY",197608067,"SEA VIEW MANOR","SEA VIEW MANOR, INC.","DAVID POTTER","4014 EXULTANT DRIVE, LOS ANGELES","RANCHO PALOS VERDES","CA",90275,"LOS ANGELES",11,6,"LICENSED","2/28/2011",-118.3506236,33.7353926
"5789","RESIDENTIAL CARE ELDERLY",197602271,"SEABREEZE RESIDENTIAL FACILITY","LEWIS, LYNN & MAJOR","LEWIS, LYNN","1182 WEST BOULEVARD, LOS ANGELES","LOS ANGELES","CA",90019,"LOS ANGELES",28,6,"LICENSED","6/1/1999",-118.3320632,34.0521411
"5790","RESIDENTIAL CARE ELDERLY",374604293,"SEABRIGHT ASSISTED LIVING AND MEMORY CARE","ALARA HEALTH SERVICES INC","CHOUDRY, SAHER","831 SANTA REGINA, SAN DIEGO","SOLANA BEACH","CA",92075,"SAN DIEGO",8,6,"PENDING",NA,-117.0146109,32.5634408
"5791","RESIDENTIAL CARE ELDERLY",374604179,"SEABRIGHT SENIOR AND MEMORY CARE LLC","SEABRIGHT SENIOR AND MEMORY CARE LLC","KOFF, GABRIEL","831 SANTA REGINA, SAN DIEGO","SOLANA BEACH","CA",92075,"SAN DIEGO",8,6,"LICENSED","8/1/2019",-117.0146109,32.5634408
"5792","RESIDENTIAL CARE ELDERLY",547206803,"SEARCY HOME","SEARCY KIMBERLY AND SHAWN RAY","SEARCY, KIMBERLY","2482 CRICKELWOOD CT, TULARE","PORTERVILLE","CA",93257,"TULARE",24,4,"LICENSED","9/29/2016",-73.087749,41.6032207
"5793","RESIDENTIAL CARE ELDERLY",306004194,"SEASIDE COTTAGE I","SEASIDE COTTAGE, LLC","HEATHER ARMBRUSTER","1019 CHEYENNE STREET, ORANGE","COSTA MESA","CA",92626,"ORANGE",22,6,"LICENSED","4/15/2010",-117.8999319,33.6843149
"5794","RESIDENTIAL CARE ELDERLY",306003688,"SEASIDE TERRACE I","SEVEN SEAS HOME CARE, LLC","MARYAM ARAGHI","32591 SEVEN SEAS, ORANGE","DANA POINT","CA",92629,"ORANGE",22,6,"LICENSED","7/19/2007",-117.729686,33.4906041
"5795","RESIDENTIAL CARE ELDERLY",306003702,"SEASIDE TERRACE II","LAGUNA HOME CARE LLC","MARYAM ARAGHI","28891 CALLE JUCA, ORANGE","LAGUNA NIGUEL","CA",92677,"ORANGE",22,6,"LICENSED","8/2/2007",-117.6905006,33.5432243
"5796","RESIDENTIAL CARE ELDERLY",306004414,"SEASIDE TERRACE III","LAGUNA HOME CARE, LLC","MARYAM ARAGHI","25475 ADRIANA STREET, ORANGE","MISSION VIEJO","CA",92691,"ORANGE",22,6,"LICENSED","3/29/2012",-117.6859777,33.6136768
"5797","RESIDENTIAL CARE ELDERLY",306004415,"SEASIDE TERRACE RETIREMENT COMMUNITY","BROOKHURST RESIDENTIAL INC.","KAROLINA FIL","9925 LA ALAMEDA AVENUE, ORANGE","FOUNTAIN VALLEY","CA",92708,"ORANGE",22,250,"LICENSED","4/4/2013",-117.95602,33.712874
"5798","RESIDENTIAL CARE ELDERLY",374601248,"SEASONS AT LA JOLLA, THE","SEASONS AT LA JOLLA, L.P.","BARRETT PATEL","6211 LA JOLLA HERMOSA AVE., SAN DIEGO","LA JOLLA","CA",92037,"SAN DIEGO",8,27,"LICENSED","3/26/2003",-117.2747264,32.8236746
"5799","RESIDENTIAL CARE ELDERLY",306003970,"SEASONS AT LAGUNA","FIRST CHOICE ENTERPRISES, LLC","FEZ JON","25437 VIA ESTUDIO, ORANGE","LAGUNA NIGUEL","CA",92677,"ORANGE",22,6,"LICENSED","2/26/2009",-117.6854903,33.5399918
"5800","RESIDENTIAL CARE ELDERLY",306005155,"SEASONS AT LAGUNA-4","PERFECT CHOICE ENTERPRISES LLC","RAMJO MASANQUE","24052 PLANT AVENUE, ORANGE","MISSION VIEJO","CA",92691,"ORANGE",22,6,"LICENSED","1/7/2016",-117.6940141,33.6125927
"5801","RESIDENTIAL CARE ELDERLY",306004793,"SEASONS AT LAGUNA - 2","BEST CHOICE ENTERPRISES, LLC","FEZ JON","28961 PASEO DE OCASO, ORANGE","LAGUNA NIGUEL","CA",92677,"ORANGE",22,6,"LICENSED","8/7/2015",-117.6894544,33.542405
"5802","RESIDENTIAL CARE ELDERLY",306004769,"SEASONS AT LAGUNA - 3","SEASONS AT O.C. LLC","MARICEL GUIBILONDO","26291 AVENIDA CALIDAD, ORANGE","MISSION VIEJO","CA",92691,"ORANGE",22,6,"LICENSED","5/26/2015",NA,NA
"5803","RESIDENTIAL CARE ELDERLY",306001675,"SEAVIEW CARE HOME II","LAFIGUERA, MARICRIS","RENE LAFIGUERA","2827 CALLE GUADALAJARA, ORANGE","SAN CLEMENTE","CA",92673,"ORANGE",22,6,"LICENSED","2/7/2003",-117.6340644,33.4639725
"5804","RESIDENTIAL CARE ELDERLY",440708739,"SEAVIEW GUEST HOME","SULLIVAN, BRIAN & CECILIA","SULLIVAN, CECILIA","7321 MESA DRIVE, SANTA CRUZ","APTOS","CA",95003,"SANTA CRUZ",26,6,"LICENSED","8/14/1990",-121.9114535,36.9858884
"5805","RESIDENTIAL CARE ELDERLY",198601627,"SEAVIEW HOME","NAK INTERNATIONAL CORP","MITZI NAKAMURA","4021 PALOS VERDES DRIVE SOUTH, LOS ANGELES","RANCHO PALOS VERDES","CA",90275,"LOS ANGELES",11,6,"LICENSED","12/19/2014",-118.3512856,33.7343246
"5806","RESIDENTIAL CARE ELDERLY",374601847,"SECURE SENIORS","KRASOVEC INC.","SANDY KRASOVEC","836 EAGLES NEST GLEN, SAN DIEGO","ESCONDIDO","CA",92027,"SAN DIEGO",8,16,"LICENSED","7/27/2004",-117.0462618,33.1527244
"5807","RESIDENTIAL CARE ELDERLY",197609974,"SECURED BOARD AND CARE","GDTWO PRODUCTION STUDIO LLC","DIMALANTA, DIANA","6616 PETIT AVE, LOS ANGELES","LAKE BALBOA","CA",91406,"LOS ANGELES",31,6,"PENDING",NA,-118.4965919,34.1908453
"5808","RESIDENTIAL CARE ELDERLY",397001330,"SEDGWICK MANOR GUEST HOME","BELLA FISCO","BELLA FISCO","7337 HEMET AVENUE, SAN JOAQUIN","STOCKTON","CA",95207,"SAN JOAQUIN",27,6,"LICENSED","10/27/1999",-121.3054815,38.0197194
"5809","RESIDENTIAL CARE ELDERLY",198204621,"SEDONA GUEST HOME","SEDONA GUEST HOME, INC.","ANTONIO ARBOLEDA","21635 HOWARD STREET, LOS ANGELES","TORRANCE","CA",90503,"LOS ANGELES",11,6,"LICENSED","4/4/2005",-118.452167,33.9871318
"5810","RESIDENTIAL CARE ELDERLY",366412436,"SEEGAL RESIDENTIAL CARE","JULIET SEE","JULIET SEE","12727 HICKORY AVE, SAN BERNARDINO","VICTORVILLE","CA",92395,"SAN BERNARDINO",18,6,"LICENSED","4/17/2007",-117.3156912,34.4819306
"5811","RESIDENTIAL CARE ELDERLY",347004524,"SEFORA'S HOME CARE","SEFORA NICULAI","SEFORA NICULAI","6530 NOEMI LANE, SACRAMENTO","ORANGEVALE","CA",95662,"SACRAMENTO",27,6,"LICENSED","7/9/2010",-121.2040307,38.6848134
"5812","RESIDENTIAL CARE ELDERLY",75601236,"SEIKO'S PLACE","SEIKO'S HOMES","LINSZKY, SEIKO","4967 HAMES DRIVE, CONTRA COSTA","CONCORD","CA",94521,"CONTRA COSTA",15,6,"LICENSED","7/28/2006",-121.9679513,37.9650382
"5813","RESIDENTIAL CARE ELDERLY",75601237,"SEIKO'S PLACE #2","SEIKO'S HOMES","LINSZKY, SEIKO","5199 OLIVE DRIVE, CONTRA COSTA","CONCORD","CA",94521,"CONTRA COSTA",15,8,"LICENSED","7/12/2006",-121.9618418,37.9592334
"5814","RESIDENTIAL CARE ELDERLY",306005505,"SELECT SENIOR CARE LLC","SELECT SENIOR CARE LLC","DATCU, DANIEL","1221 N BIG SPRING ST, ORANGE","ANAHEIM","CA",92807,"ORANGE",22,6,"LICENSED","12/4/2018",-117.7810856,33.8617881
"5815","RESIDENTIAL CARE ELDERLY",565802430,"SELECT SENIOR LIVING I","SELECT SENIOR LIVING LLC","HULL, DYLAN","1363 FEATHER AVE, VENTURA","THOUSAND OAKS","CA",91360,"VENTURA",31,6,"LICENSED","10/26/2016",-118.880638,34.197777
"5816","RESIDENTIAL CARE ELDERLY",565802431,"SELECT SENIOR LIVING II","SELECT SENIOR LIVING LLC","HULL, DYLAN","113 ERTEN STREET, VENTURA","THOUSAND OAKS","CA",91360,"VENTURA",31,6,"LICENSED","10/26/2016",-118.8793524,34.2120286
"5817","RESIDENTIAL CARE ELDERLY",565802432,"SELECT SENIOR LIVING III","SELECT SENIOR LIVING LLC","HULL, DYLAN","1959 HENDRIX AVE, VENTURA","THOUSAND OAKS","CA",91360,"VENTURA",31,6,"LICENSED","10/26/2016",-118.8781896,34.204658
"5818","RESIDENTIAL CARE ELDERLY",198602979,"SELF EVIDENT INC","SELF EVIDENT INCORPORATED","JOHNSON, BESSIE","1728 LEIGHTON AVE, LOS ANGELES","LOS ANGELES","CA",90062,"LOS ANGELES",28,6,"LICENSED","6/5/2019",-118.3120282,34.0125924
"5819","RESIDENTIAL CARE ELDERLY",198603241,"SELF EVIDENT INC.","SELF EVIDENT INCORPORATED","JOHNSON, BESSIE","1726 LEIGHTON AVE, LOS ANGELES","LOS ANGELES","CA",90062,"LOS ANGELES",28,6,"LICENSED","12/26/2019",-118.312018,34.012538
"5820","RESIDENTIAL CARE ELDERLY",342700570,"SEN'S CAREGIVING","BABSIGA INC.","PRASAD, INDRA SEN","5250 SHORTWAY DR, SACRAMENTO","SACRAMENTO","CA",95823,"SACRAMENTO",27,6,"LICENSED","8/29/2019",-121.4420245,38.454732
"5821","RESIDENTIAL CARE ELDERLY",197607601,"SENIOR'S NEST","SENIOR'S NEST-HALINA'S IN HOME LOVING CARE CORP.","HALINA WROBEL","25821 FORSYTHE WAY, LOS ANGELES","STEVENSON RANCH","CA",91381,"LOS ANGELES",31,6,"LICENSED","12/18/2008",-118.599516,34.3900211
